DATE,TLAACBW027SBOG,TLBACBW027SBOG,TOTBKCR,TOTLL
11/11/2020,20201.629,18159.8697,15013.7704,10413.388
11/18/2020,20225.183,18184.5383,15016.328,10376.3224
11/25/2020,20335.851,18298.5104,15014.6577,10355.6578
12/2/2020,20283.5631,18217.9044,15027.0496,10341.7331
12/9/2020,20307.3396,18233.0709,15015.0457,10333.37
12/16/2020,20378.0189,18280.7431,15032.9663,10335.0571
12/23/2020,20435.8817,18319.3503,15034.132,10332.9283
12/30/2020,20493.0616,18360.5732,15052.7435,10336.6288
1/6/2021,20499.3029,18369.8009,15081.2761,10340.1976
1/13/2021,20484.8786,18390.8855,15075.4398,10329.8547
1/20/2021,20505.7536,18405.8378,15091.5386,10326.293
1/27/2021,20558.3641,18472.6624,15131.0696,10330.981
2/3/2021,20578.3368,18482.8172,15170.1026,10344.4238
2/10/2021,20660.3862,18573.7984,15191.3752,10359.0285
2/17/2021,20731.5331,18661.2292,15213.155,10365.1691
2/24/2021,20719.3935,18650.3723,15239.506,10369.5964
3/3/2021,20763.3976,18696.6455,15288.6269,10374.3309
3/10/2021,20819.4447,18768.7874,15313.8508,10383.4907
3/17/2021,20957.7149,18947.5946,15325.8139,10351.9867
3/24/2021,21013.1959,18998.5704,15363.2223,10364.9466
3/31/2021,20970.925,18897.1085,15373.3915,10368.907
4/7/2021,21168.6753,19094.6621,15372.2313,10359.1312
4/14/2021,21258.8888,19183.6286,15407.8839,10345.7333
4/21/2021,21321.8334,19219.3401,15416.4982,10332.5542
4/28/2021,21438.8026,19346.7359,15450.1563,10344.2473
5/5/2021,21480.1169,19378.4385,15508.3168,10355.7669
5/12/2021,21497.021,19430.2301,15537.147,10374.7018
5/19/2021,21432.6742,19360.3151,15564.778,10377.3832
5/26/2021,21449.3287,19383.113,15575.1191,10372.1108
6/2/2021,21469.328,19372.7666,15592.1066,10362.2123
6/9/2021,21573.7749,19456.855,15612.5735,10374.7345
6/16/2021,21559.0333,19411.4006,15590.022,10339.6282
6/23/2021,21586.5381,19443.8901,15589.1653,10334.0436
6/30/2021,21375.6553,19172.438,15629.7453,10359.2887
7/7/2021,21569.1771,19350.5472,15645.9829,10360.0941
7/14/2021,21660.5276,19478.1739,15658.5062,10363.9732
7/21/2021,21720.2455,19563.0552,15659.4011,10376.2891
7/28/2021,21751.1103,19586.9506,15696.3177,10396.3011
8/4/2021,21847.6858,19631.9745,15723.781,10405.4589
8/11/2021,21858.7352,19661.4132,15729.7936,10411.931
8/18/2021,22008.0271,19778.4839,15765.8256,10417.6005
8/25/2021,22018.5436,19809.6798,15785.238,10428.7768
9/1/2021,22097.054,19885.717,15844.2264,10447.1449
9/8/2021,22066.52,19904.2312,15845.5347,10450.4898
9/15/2021,22175.0938,19981.7316,15876.6122,10457.6177
9/22/2021,22171.8946,19978.2845,15883.4081,10447.37
9/29/2021,22197.2835,19983.1059,15954.0668,10470.6863
10/6/2021,22264.4798,20063.8701,15989.6135,10472.6292
10/13/2021,22317.0121,20107.8343,16038.375,10500.5709
10/20/2021,22368.4963,20148.3186,16083.711,10511.2784
10/27/2021,22376.6348,20190.7287,16098.8612,10521.2414
11/3/2021,22447.5662,20247.0725,16166.9367,10554.8662
11/10/2021,22450.8406,20293.4513,16170.2285,10557.6443
11/17/2021,22466.6855,20315.2724,16203.9151,10578.7973
11/24/2021,22493.8031,20364.013,16244.5569,10596.2626
12/1/2021,22602.4548,20430.0361,16286.2286,10627.1646
12/8/2021,22562.5823,20408.3225,16300.6592,10651.3
12/15/2021,22533.292,20358.2299,16377.2097,10689.503
12/22/2021,22605.8656,20397.5907,16436.5419,10723.4646
12/29/2021,22572.3427,20324.8806,16471.3527,10755.2933
1/5/2022,22672.5173,20433.3197,16540.4917,10762.9903
1/12/2022,22528.9116,20349.0066,16547.9751,10777.0102
1/19/2022,22541.1398,20370.4516,16553.7,10779.9315
1/26/2022,22569.1795,20413.1202,16557.4518,10784.5878
2/2/2022,22526.3044,20359.4088,16584.0781,10789.3558
2/9/2022,22531.7768,20371.005,16617.6264,10811.1732
2/16/2022,22505.2445,20338.8595,16633.4278,10822.2379
2/23/2022,22511.6531,20352.3883,16682.2066,10849.7989
3/2/2022,22659.6197,20489.6038,16726.5626,10893.3063
3/9/2022,22690.7103,20521.5966,16760.6409,10930.7057
3/16/2022,22581.7552,20484.5984,16767.2877,10946.1603
3/23/2022,22579.5885,20496.9216,16818.4786,10977.4769
3/30/2022,22644.5219,20528.698,16844.2763,11010.8262
4/6/2022,22716.3859,20596.2293,16853.8127,11030.7032
4/13/2022,22784.2719,20670.8499,16908.2683,11068.2124
4/20/2022,22585.5675,20488.0976,16923.6745,11105.7884
4/27/2022,22621.8495,20529.7207,16942.5451,11120.3832
5/4/2022,22628.504,20566.5254,16951.1443,11148.0415
5/11/2022,22627.1761,20575.3191,17001.8828,11191.9513
5/18/2022,22638.1283,20574.6907,17025.4332,11216.6382
5/25/2022,22691.4645,20634.4412,17072.5262,11259.294
6/1/2022,22718.2808,20615.5333,17089.9655,11293.428
6/8/2022,22660.4997,20548.6766,17126.3305,11330.2789
6/15/2022,22643.2474,20526.9611,17134.0577,11365.6059
6/22/2022,22734.869,20618.8863,17182.5278,11410.0199
6/29/2022,22775.7453,20626.4741,17200.383,11425.7384
7/6/2022,22892.4897,20719.8957,17233.0412,11448.0503
7/13/2022,22895.8738,20753.6561,17249.8325,11468.4858
7/20/2022,22857.8419,20748.525,17268.6158,11502.9962
7/27/2022,22902.076,20765.9527,17301.029,11521.5209
8/3/2022,22979.3164,20786.0989,17311.8683,11538.2581
8/10/2022,23015.6181,20833.2439,17343.0788,11570.2698
8/17/2022,22999.621,20821.1069,17348.0502,11590.7125
8/24/2022,23018.8639,20867.9302,17345.3017,11608.808
8/31/2022,22930.7038,20784.1415,17333.2573,11624.9579
9/7/2022,22875.6884,20720.1328,17334.3853,11629.6324
9/14/2022,22865.0406,20742.6236,17355.2362,11663.4763
9/21/2022,22812.4998,20712.6574,17367.9263,11698.9118
9/28/2022,22849.3543,20732.3341,17361.1706,11708.3673
10/5/2022,22778.4767,20668.8994,17365.908,11744.7285
10/12/2022,22755.1966,20643.8877,17368.3679,11770.989
10/19/2022,22773.0473,20664.1925,17364.7516,11782.7856
10/26/2022,22832.3273,20728.5707,17376.9685,11806.0681
11/2/2022,22745.6729,20632.3702,17367.9515,11828.274
11/9/2022,22764.8663,20667.2886,17375.0059,11843.7278
11/16/2022,22851.9,20738.626,17399.1534,11864.487
11/23/2022,22927.6424,20821.1958,17413.5471,11886.0925
11/30/2022,22807.4819,20673.2118,17424.2934,11890.5192
12/7/2022,22897.7273,20720.9219,17527.4924,11977.3503
12/14/2022,22925.4863,20736.9047,17528.6774,11993.6152
12/21/2022,22911.4904,20713.2115,17503.6925,11992.3297
12/28/2022,22851.5877,20646.3167,17491.0328,11982.5667
1/4/2023,22925.7367,20708.9122,17502.9025,11994.7479
1/11/2023,22910.3223,20732.2559,17510.3323,11997.491
1/18/2023,23020.163,20831.0709,17539.8643,12028.4098
1/25/2023,22941.2688,20776.262,17552.2684,12050.6067
2/1/2023,23026.1874,20837.0542,17568.9321,12059.8508
2/8/2023,22952.3537,20751.4943,17570.411,12062.2798
2/15/2023,22987.9088,20775.2177,17580.1023,12081.1039
2/22/2023,22958.4666,20750.7284,17569.3595,12079.0494
3/1/2023,22876.1626,20677.0348,17551.6368,12089.8275
3/8/2023,22817.6049,20602.0878,17534.8088,12089.4502
3/15/2023,23137.7016,21014.9399,17568.467,12145.2768
3/22/2023,23020.9691,20922.3684,17450.1177,12092.7424
3/29/2023,22989.4675,20856.6243,17296.3214,12070.5609
4/5/2023,22919.4925,20776.9177,17333.6368,12079.5319
4/12/2023,22834.3101,20700.5976,17309.0024,12076.6535
4/19/2023,22919.8443,20785.8023,17326.3234,12086.4785
4/26/2023,22930.4735,20749.032,17363.2456,12113.567
5/3/2023,22919.6847,20711.0777,17348.2652,12103.2345
5/10/2023,22928.4387,20663.0147,17345.2318,12110.7623
5/17/2023,22943.8592,20689.3816,17323.0991,12116.8596
5/24/2023,22962.2734,20713.1172,17320.4179,12121.3406
5/31/2023,22963.6446,20724.0045,17318.4899,12125.3781
6/7/2023,22897.8967,20717.3151,17272.2723,12091.1488
6/14/2023,22941.8238,20763.1111,17295.3028,12107.1127
6/21/2023,22959.8028,20760.7166,17303.4535,12117.3181
6/28/2023,22992.9779,20830.7706,17287.0221,12099.8059
7/5/2023,22950.4051,20775.8029,17267.2824,12098.6873
7/12/2023,22830.3392,20652.1249,17274.1352,12102.8374
7/19/2023,22902.1458,20726.6032,17289.0984,12118.0721
7/26/2023,22837.2374,20677.8316,17286.4946,12127.1636
8/2/2023,22859.7695,20695.4308,17273.882,12147.2148
8/9/2023,22812.0301,20637.4576,17266.3169,12142.7426
8/16/2023,22874.1424,20693.1403,17277.1403,12165.4598
8/23/2023,22837.9696,20669.5745,17294.4542,12178.0878
8/30/2023,22885.5874,20727.4004,17286.2426,12183.161
9/6/2023,22879.2727,20726.3619,17272.2159,12185.664
9/13/2023,22897.6433,20742.4064,17287.0461,12193.4525
9/20/2023,22866.0195,20712.808,17295.0701,12197.2319
9/27/2023,22947.5538,20792.4002,17295.1501,12208.4045
10/4/2023,22950.9204,20793.167,17277.6603,12226.6181
10/11/2023,22963.3087,20776.5742,17293.8587,12238.3972
10/18/2023,22951.4054,20769.1772,17272.5762,12238.4223
10/25/2023,22963.4464,20774.6992,17292.2816,12261.9012
11/1/2023,22987.15,20833.4113,17264.9881,12237.5778
11/8/2023,22948.8942,20782.6917,17267.6665,12232.8618
11/15/2023,22990.6495,20838.8581,17258.4616,12239.1657
11/22/2023,22972.8583,20805.2049,17275.3446,12258.2035
11/29/2023,23032.8155,20854.6296,17290.7935,12266.8196
12/6/2023,23068.8378,20869.9077,17317.5361,12267.094
12/13/2023,23108.7277,20909.094,17340.9561,12266.2578
12/20/2023,23168.1627,20975.0218,17364.9091,12259.7067
12/27/2023,23261.488,21062.4818,17371.7156,12251.6405
1/3/2024,23211.2268,21006.9831,17363.4094,12250.5981
1/10/2024,23188.5895,20966.627,17383.0812,12268.3641
1/17/2024,23268.6185,21042.6317,17388.8903,12280.2311
1/24/2024,23294.3509,21043.6897,17413.4564,12287.7856
1/31/2024,23253.6751,21000.6693,17414.2994,12312.7086
2/7/2024,23309.1388,21053.5127,17400.7559,12305.9511
2/14/2024,23309.6541,21052.4205,17441.5295,12327.3796
2/21/2024,23314.0063,21046.6873,17439.7821,12328.7572
2/28/2024,23318.4315,21048.7425,17470.4668,12345.3012
3/6/2024,23317.8294,21027.589,17497.7214,12332.9155
3/13/2024,23250.587,21067.1768,17559.4628,12337.9611
3/20/2024,23221.968,21081.6977,17559.4889,12339.125
3/27/2024,23273.1481,21112.7852,17586.1969,12358.6326
4/3/2024,23266.4009,21089.9077,17561.3905,12357.269
4/10/2024,23294.334,21108.7826,17531.7809,12360.6205
4/17/2024,23240.581,21057.8835,17530.2324,12366.2476
4/24/2024,23250.1949,21059.9505,17527.2522,12377.6428
5/1/2024,23248.3618,21077.6391,17540.6896,12396.8164
5/8/2024,23270.7236,21090.0686,17556.0657,12397.0923
5/15/2024,23353.4197,21177.8167,17597.3434,12406.179
5/22/2024,23342.329,21164.6317,17576.4315,12401.6472
5/29/2024,23338.1072,21172.103,17565.4778,12398.6158
6/5/2024,23392.859,21164.4768,17615.3318,12405.9283
6/12/2024,23388.8903,21152.5374,17629.4561,12418.1143
6/19/2024,23459.7617,21188.7325,17684.6673,12433.5518
6/26/2024,23520.6962,21278.0595,17694.8919,12439.955
7/3/2024,23542.3811,21286.4781,17702.4452,12441.4052
7/10/2024,23449.6864,21168.4199,17706.4631,12434.4264
7/17/2024,23459.9994,21185.7252,17720.8046,12441.2292
7/24/2024,23444.0257,21189.4821,17741.1329,12454.7587
7/31/2024,23464.3102,21198.9062,17758.0481,12471.7406
8/7/2024,23477.6421,21186.9006,17764.9111,12460.2317
8/14/2024,23529.1348,21230.08,17814.1164,12470.0616
8/21/2024,23533.2019,21228.5074,17815.1197,12481.4264
8/28/2024,23489.9454,21209.0496,17796.9915,12468.8864
9/4/2024,23406.4458,21100.9243,17808.3601,12468.203
9/11/2024,23467.6288,21150.8471,17839.3753,12474.7361
9/18/2024,23497.7303,21186.6989,17842.4033,12486.7599
9/25/2024,23501.1816,21184.4351,17877.5737,12494.0047
10/2/2024,23435.1956,21103.3484,17899.0781,12497.6228
10/9/2024,23413.8548,21085.1404,17906.7441,12490.3304
10/16/2024,23564.2807,21211.1797,17933.353,12522.8617
10/23/2024,23645.0357,21311.6734,17945.2277,12533.2941
10/30/2024,23602.6205,21276.2172,17946.3357,12555.8204
11/6/2024,23547.1135,21250.9006,17917.3341,12539.5537
